unit_id,doc_number,title,year,state,page_count,org_type,figure,unit_text,unit_length,topic,subtopic
951-05-10-347,951,University of California: Annual Accountability Report,2010,California,189,9,0,"Beginning with the entering class of 1998, the University has been prohibited from considering race and ethnicity, among other characteristics, in admissions. This prohibition came from regental action in 1996, which was reinforced by the voters when they passed Proposition 209 the same year. In 2001, the Board of Regents rescinded its action; however, Proposition 209 is still the law and as a public university, UC must operate within its restrictions.",3,,
951-05-10-348,951,University of California: Annual Accountability Report,2010,California,189,9,0,The proportion of UC’s enrolled freshmen who are from underrepresented minority groups has increased steadily since the low point in 1998. Most of this increase reflects growth in the proportion of underrepresented students among high school graduates.,2,,
951-05-10-349,951,University of California: Annual Accountability Report,2010,California,189,9,0,UC faces additional challenges in recruiting talented students from underrepresented minority groups because they often accept offers from private universities that do not face the same restrictions on affirmative action that UC does and can offer more generous and targeted financial aid.,1,,
951-05-10-350,951,University of California: Annual Accountability Report,2010,California,189,9,1,"Indicator 54 (continued): Undergraduate Race/Ethnicity Pipeline, Universitywide (Selected Years from 1986 to 2007)",,,
951-05-10-351,951,University of California: Annual Accountability Report,2010,California,189,9,1,Indicator 55: Graduate Academic Students by Race/Ethnicity and Discipline (1998-99 to 2008-09),,,
951-05-10-352,951,University of California: Annual Accountability Report,2010,California,189,9,0,This chart depicts the racial/ethnic composition of graduate academic students by discipline over the past decade.,1,,
951-05-10-353,951,University of California: Annual Accountability Report,2010,California,189,9,0,"UC’s graduate programs draw students from across the nation and around the world, including its own undergraduate students.",1,,
951-05-10-354,951,University of California: Annual Accountability Report,2010,California,189,9,0,"Racial/ethnic diversity varies across graduate academic disciplines and has tended to improve somewhat over time. Still, 45 percent of graduate academic students are white.",2,,
951-05-10-355,951,University of California: Annual Accountability Report,2010,California,189,9,0,"The UC campuses have received funding from the National Science Foundation through its Alliance for Graduate Education and the Professorate (AGEP) grant with the goal of increasing the number of underrepresented minority students who acquire doctoral degrees in STEM fields (science, technology, engineering and math).",1,,
951-05-10-356,951,University of California: Annual Accountability Report,2010,California,189,9,0,"Since Ph.D.s constitute the pool for new faculty, a critical means for increasing the diversity of the faculty is to increase the diversity of the pool of doctoral degree recipients.",1,,
951-05-10-357,951,University of California: Annual Accountability Report,2010,California,189,9,1,Indicator 55 (continued): Graduate Academic Students by Race/Ethnicity and Discipline (1998-99 to 2008-09),,,
